bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
8.7475271,38.975632,1,2,1,16,1,1,4,1,,,,,1,3,1,5,1,80,1,2,1,2,1,1,1,2,1,16,5,1,6,5,5,2,120,100,3,3,-888,1,2,2,1,2,10,-888,-888,-888,2,3093
8.7441416,38.975315,1,2,1,3,1,2,2,1,,,,,1,3,2,,1,35,1,2,1,2,2,1,1,1,1,7,6,1,3,5,4,1,120,90,10,10,60,1,3,2,1,.30000001,3,-888,2,2,2,3094
8.7466688,38.977741,1,2,1,4,2,2,2,1,,,,,1,3,1,3,1,8,1,2,1,2,1,1,1,1,1,8,3,1,6,3,2,1,95,80,5,5,-888,2,1.5,3,2,2,10,-888,-888,-888,-888,3095
8.7464323,38.975616,1,2,1,8,2,2,4,2,6,3,1,1,1,3,1,3,1,40,1,4,1,1,,1,1,-999,1,12,6,1,6,3,1,1,180,150,4,4,120,1,3,2,2,1,4,-888,-888,-888,-888,3096
8.7381258,38.975307,1,2,2,,2,2,2,1,,,,,1,1,1,6,5,5,2,,1,1,,1,1,5,1,8,7,1,7,3,2,1,130,145,20,20,85,1,1,3,1,2.5,35,2,2,2,2,3097
8.7474556,38.975258,1,2,1,20,2,2,5,1,,,,,1,3,1,11,1,35,1,2,1,2,2,1,1,-999,1,18,9,1,6,5,4,3,110,90,4,4,60,1,2.5,4,1,.69999999,5,2,2,2,2,3098
8.7432375,38.973034,1,2,1,12,2,2,4,1,,,,,1,3,1,14,2,35,2,,2,1,,1,1,1,1,13,6,1,1,3,2,1,140,125,7,7,95,2,2.8,4,2,.40000001,5,-888,-888,-888,-888,3099
8.7460032,38.977043,1,2,1,15,2,2,4,1,,,,,1,3,1,4,1,25,1,2,1,2,1,1,1,1,1,10,4,1,1,1,2,3,-888,60,5,5,-888,1,2,5,2,1,10,-888,-888,-888,-888,3100
8.7470026,38.973824,1,2,1,0,2,2,2,1,,,,,1,3,1,5,1,30,1,2,4,2,1,1,1,1,2,15,11,1,6,3,2,1,140,120,5,5,95,2,2.5,4,2,.5,3,-888,-888,-888,-888,3101
8.7473841,38.978264,1,2,1,8,2,2,4,1,,,,,1,3,1,5,1,25,1,2,4,1,,1,1,-999,1,12,6,1,1,5,4,1,160,135,4,4,85,2,2,-888,2,-888,,-888,-888,-888,-888,3102
8.7470503,38.9762,1,2,1,5,2,2,2,1,,,,,1,3,1,2,1,20,1,2,1,1,,1,1,1,1,15,5,1,6,3,1,1,90,75,3,3,55,1,2.5,3,1,.60000002,7,3,3,3,2,3103
8.7465963,38.974384,1,2,2,,2,2,2,1,,,,,1,3,1,4,1,30,1,3,4,1,,1,1,-999,1,12,8,1,6,3,1,1,120,90,5,5,-888,2,1.4,-888,2,.40000001,6,-888,-888,-888,-888,3104
8.7451038,38.975639,1,2,1,15,2,1,5,1,,,,,1,3,2,,1,50,1,2,-999,1,,1,1,2,1,15,12,1,6,3,1,1,55,45,10,10,-888,2,1.5,4,1,.40000001,5,3,3,1,2,3105
8.7406883,38.974586,1,2,1,4,2,2,2,1,,,,,2,,2,,1,35,1,2,-999,2,1,1,1,2,1,8,8,1,6,3,1,1,180,150,10,10,70,2,3.5,4,2,.80000001,6,-888,-888,-888,-888,3106
8.7468319,38.976463,1,2,1,6,2,2,4,1,,,,,1,3,1,4,1,-888,1,2,1,1,,1,1,1,1,12,6,1,1,3,1,1,-888,-888,3,3,-888,2,1.5,3,2,1.5,15,-888,-888,-888,-888,3107
8.7468119,38.975082,1,2,1,4,2,2,2,1,,,,,1,3,2,,1,60,1,2,4,1,,1,1,2,1,12,5,1,6,3,1,1,120,100,4,4,-888,2,2,-888,1,1.5,20,2,2,1,1,3108
8.7309484,38.955753,2,3,2,,2,2,2,1,,,,,1,2,1,1,4,6,2,,1,2,2,1,1,2,2,8,6,1,6,4,2,1,120,90,20,5,-888,1,-888,2,2,2.5,40,-888,-888,-888,-888,3109
8.7331142,38.955173,2,3,2,,2,2,5,1,,,,,1,3,1,2,5,3,2,,1,2,2,1,1,2,2,4,8,1,7,4,2,1,-888,120,30,10,-888,2,10,2,2,2,25,-888,-888,-888,-888,3110
8.7278471,38.956009,2,3,1,2,2,2,2,1,,,,,5,,2,,5,3,2,,1,2,2,1,1,5,2,16,6,1,7,4,2,1,-888,-888,40,15,-888,2,40,3,1,4,45,-888,-888,2,2,3111
8.7405005,38.954716,1,2,1,17,2,2,5,1,,,,,1,3,1,4,4,1,2,,4,2,2,1,1,5,1,6,8,1,6,5,4,1,130,110,10,4,-888,2,2.5,3,1,2,25,-888,-888,-888,3,3112
8.7321568,38.95443,-999,3,2,,2,2,2,1,,,,,1,3,1,1,4,1,2,,1,2,2,1,1,2,1,0,,1,7,4,2,1,-888,-888,35,7,-888,2,2.5,2,1,4,45,4,4,3,4,3113
8.7338667,38.956173,-999,3,1,10,2,2,5,1,,,,,1,3,1,2,4,1,2,,1,2,2,1,1,2,2,12,5,1,6,5,4,1,270,240,25,5,-888,2,30,3,2,2.5,30,-888,-888,-888,-888,3114
8.7130432,38.943657,-999,3,1,11,2,2,4,1,,,,,5,,1,1,5,1,2,,1,2,2,1,1,5,2,15,10,1,7,5,4,1,-888,-888,40,12,-888,2,3.5,4,1,2,25,-888,-888,-888,-888,3115
8.7156696,38.941795,6,3,1,6,2,2,5,1,,,,,5,,2,,5,2,2,,1,2,2,2,,,,,,6,7,5,4,1,-888,-888,30,10,-888,1,3.5,4,2,2.5,30,4,4,4,4,3116
8.717247,38.94149,-999,3,2,,2,2,2,1,,,,,5,,2,,4,1,2,,1,2,2,2,,,,,,6,7,5,4,1,-888,-888,45,20,-888,2,2.5,2,1,2,20,-888,4,4,4,3117
8.7116632,38.947929,6,3,1,10,2,2,5,1,,,,,5,,2,,5,1,2,,1,2,2,1,1,5,2,15,12,1,7,5,3,1,-888,-888,-888,10,-888,1,4,4,1,2.5,35,-888,-888,-888,-888,3118
8.7196836,38.942585,-999,3,2,,2,2,5,1,,,,,5,,2,,4,2,2,,1,2,2,2,,,,,,3,7,5,4,1,180,-888,45,20,-888,2,3,4,2,5.5,60,-888,-888,-888,-888,3119
8.7187929,38.951767,-999,3,2,,2,2,5,1,,,,,1,3,2,,5,1,2,,1,2,2,1,1,-999,1,3,5,1,7,4,2,1,360,390,50,10,-888,1,4.5,5,1,3.5,30,2,2,2,2,3120
8.7329636,38.953213,-999,3,2,,2,2,2,1,,,,,1,3,1,2,5,3,2,,1,2,2,1,1,2,1,14,5,1,6,4,2,1,100,90,25,4,-888,2,2.5,3,2,2.5,25,-888,-888,-888,-888,3121
9.0697098,38.760235,1,2,1,20,2,2,4,1,,,,,1,1,1,3,1,5,1,2,2,1,,1,1,1,1,3,1,1,1,4,2,2,15,20,5,-777,15,2,.5,-888,2,1,15,2,-888,-888,2,3122
9.0682745,38.761452,1,3,1,6,1,1,4,1,,,,,1,2,1,3,1,10,1,1,2,1,,1,1,1,1,15,1,1,2,3,3,3,40,60,15,-777,30,1,1,4,2,1,30,-888,3,-888,3,3123
9.0680904,38.762192,1,2,1,15,2,2,4,1,,,,,1,2,1,3,1,10,2,,1,2,-888,1,1,1,1,10,5,1,1,3,4,1,30,50,15,-888,-888,1,.5,4,2,1,15,-888,-888,-888,-888,3124
9.0651464,38.762615,1,2,2,,2,2,4,1,,,,,1,2,1,8,1,2,1,2,2,1,,1,1,1,1,0,,1,1,3,2,1,20,30,10,-888,15,1,.5,3,2,.40000001,5,2,2,2,2,3125
9.0685253,38.760124,1,2,1,26,2,2,4,1,,,,,1,1,1,3,1,2,1,2,2,1,,1,1,1,1,10,8,1,1,2,2,1,15,30,5,-888,20,2,1,-888,1,1,20,2,2,2,2,3126
9.0662746,38.762318,1,2,1,26,2,2,4,1,,,,,1,2,1,8,1,1,1,2,2,2,1,1,1,1,1,3,5,1,1,4,5,2,15,30,10,-777,20,1,1,2,2,1,15,-888,-888,-888,-888,3127
9.0672979,38.761166,1,2,-888,,2,2,3,1,,,,,1,2,1,20,1,5,1,2,1,2,1,1,1,2,1,4,2,1,1,2,3,1,30,35,5,-777,15,1,.30000001,2,1,2,45,2,2,2,2,3128
9.0676908,38.760834,1,2,2,,1,2,2,1,,,,,1,2,2,,1,2,1,2,2,1,,1,1,1,1,6,2,1,1,1,4,1,60,75,10,-888,40,2,10,3,1,.5,18,3,3,3,4,3129
9.0924997,38.765072,2,3,1,4,2,1,4,2,9,3,4,2,5,,1,-888,1,3,1,2,1,2,2,1,1,1,1,8,4,1,7,5,5,4,50,70,10,-888,50,1,5,2,2,3,20,-888,-888,-888,4,3130
9.0916882,38.764484,2,3,2,,2,1,2,1,,,,,1,1,1,12,1,2,1,3,1,2,2,1,1,1,1,10,2,1,6,4,5,3,60,70,5,-777,50,2,5,2,2,3,10,3,-888,-888,3,3131
9.0923767,38.763947,2,3,2,,2,2,1,1,,,,,1,2,1,3,1,2,1,2,1,2,2,1,1,1,1,5,3,1,7,5,5,2,60,80,5,-777,40,2,.2,2,2,1,20,-888,-888,-888,2,3132
9.0777006,38.771915,2,3,2,,1,2,4,1,,,,,1,2,2,,1,1,1,2,4,2,2,1,1,1,1,4,2,1,1,5,4,1,50,60,5,-777,50,1,6,2,1,6,20,2,2,2,2,3133
9.0774183,38.772141,1,2,1,25,2,2,2,1,,,,,1,1,1,10,1,1,1,3,2,1,,1,1,1,1,2,1,1,6,1,4,1,45,60,3,-777,45,2,4,3,2,4,20,-888,-888,-888,3,3134
9.0680161,38.764,1,2,1,26,2,2,3,1,,,,,1,2,1,3,1,3,1,2,1,2,2,1,1,1,1,5,24,1,6,5,5,2,45,60,10,-777,40,1,1,2,1,1,20,2,2,2,2,3135
9.0755186,38.760941,1,3,2,,2,2,4,2,2,3,.5,2,1,3,1,25,1,3,1,2,4,2,2,1,1,1,1,0,,1,6,3,2,2,50,60,20,-777,40,1,.2,2,2,.30000001,15,-888,-888,-888,3,3136
9.0681753,38.764587,1,2,1,26,2,2,4,1,,,,,1,2,1,4,1,2,1,3,4,1,,1,1,1,1,0,,1,6,3,2,2,50,60,10,-777,50,1,1.5,4,1,1,15,2,2,2,2,3137
9.074151,38.759926,1,3,2,,2,2,2,1,,,,,1,2,1,5,1,3,1,2,4,2,2,1,1,1,1,10,1,1,6,4,2,2,50,60,5,-777,45,2,.5,2,2,1,10,2,-888,-888,2,3138
9.0898895,38.763466,2,3,2,,1,2,2,1,,,,,5,,1,-333,1,1,1,2,1,2,2,1,1,1,1,0,,1,6,5,5,2,60,75,5,-777,45,1,1.5,4,2,1,20,-888,-888,-888,3,3139
9.0767441,38.769379,1,3,1,1,1,1,4,2,2,3,1,2,1,3,1,4,1,1,1,5,4,2,2,1,1,1,1,8,3,1,1,5,5,3,30,50,5,-777,40,1,3,2,2,3,20,-888,-888,-888,3,3140
9.0686493,38.762253,1,2,1,26,1,1,4,1,,,,,1,2,1,6,1,1,1,2,2,1,,1,1,1,1,20,4,1,1,4,5,3,30,40,10,-777,30,1,1,4,1,2,20,2,2,3,4,3141
9.0683184,38.760506,1,2,1,26,2,2,4,1,,,,,1,2,1,3,1,1,1,2,1,2,2,1,1,2,1,5,4,1,1,2,4,2,45,60,10,-777,60,2,5,4,2,.5,15,2,2,2,2,3142
9.0703659,38.760738,11,3,2,,2,2,2,2,1,2,,1,1,2,2,,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,4,1,3,20,30,10,-777,10,2,1,-888,2,1,20,-888,-888,-888,3,3143
9.0720453,38.759838,1,2,1,7,2,1,4,1,,,,,2,,1,3,6,1,1,2,2,1,,1,1,1,1,12,1,1,1,1,2,1,25,40,3,-777,20,1,1,2,1,1,20,2,2,2,2,3144
8.867795,38.789566,1,2,1,5,2,2,2,1,,,,,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,6,4,1,6,2,5,4,60,45,7,7,30,1,.5,3,1,.1,3,2,-888,-888,2,3145
8.8630257,38.792389,1,2,2,,1,2,2,1,,,,,1,2,1,2,1,1,1,4,4,2,2,1,1,1,1,7,4,1,1,3,4,2,180,180,5,5,90,1,1,2,2,.5,10,-888,-888,-888,3,3146
8.857666,38.788933,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,1,3,2,1,,1,1,1,1,20,4,1,6,3,2,1,120,90,30,30,40,2,1,2,1,.30000001,5,2,2,2,2,3147
8.8608112,38.792747,1,2,1,1,1,1,2,1,,,,,1,2,1,3,1,1,1,2,4,1,,1,1,1,1,2,5,1,1,1,2,1,90,60,10,15,40,1,1,2,1,.40000001,10,2,2,2,2,3148
8.8585987,38.790024,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,1,2,4,2,2,1,1,1,1,5,5,1,1,3,2,3,90,60,5,5,30,2,1,4,2,.2,5,3,3,2,3,3149
8.8584995,38.789356,1,2,2,,1,2,2,1,,,,,1,2,1,1,1,1,1,3,4,2,2,1,1,1,1,15,2,1,1,3,2,1,115,60,10,10,40,1,20,3,1,.2,5,3,2,2,3,3150
8.8624048,38.792793,1,2,1,3,2,1,3,1,,,,,-999,,1,-888,1,1,1,2,1,2,2,1,1,1,1,12,7,1,1,3,2,3,90,60,5,15,30,1,1,4,1,.5,15,2,2,2,2,3151
8.8589954,38.788601,1,2,1,1,1,2,2,1,,,,,1,2,1,2,1,1,1,4,2,1,,1,1,1,1,4,4,1,1,3,3,1,120,90,20,20,45,1,2,4,2,2,40,-888,-888,-888,2,3152
8.8584194,38.794388,1,2,1,2,2,2,2,1,,,,,1,2,1,5,1,1,1,2,2,1,,1,1,1,1,4,2,1,6,3,2,1,60,40,5,10,20,1,1,2,1,1,15,3,2,2,2,3153
9.0693941,38.760849,1,2,1,15,1,2,4,1,,,,,1,2,1,-888,1,1,1,2,4,2,2,1,1,1,1,3,3,1,6,2,5,3,60,80,10,-777,45,1,.40000001,4,1,.5,15,3,2,2,3,3154
9.0733213,38.760246,1,2,1,9,1,1,4,1,,,,,1,2,1,5,1,1,1,2,2,1,,1,1,1,1,3,1,1,1,4,4,2,50,60,5,-777,45,1,.60000002,3,2,2,20,-888,2,2,2,3155
8.8605404,38.792835,1,2,2,,1,2,4,1,,,,,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,4,5,1,1,3,2,2,120,60,15,15,30,2,1.5,3,2,.5,20,2,2,2,2,3156
8.8584251,38.792019,1,2,1,4,2,2,2,1,,,,,1,2,1,4,1,1,1,2,2,1,,1,1,1,1,15,4,1,6,3,4,3,90,60,15,5,30,1,2,2,2,.5,10,2,2,2,2,3157
8.8595352,38.794037,1,2,1,4,2,2,2,1,,,,,1,2,1,3,1,1,1,2,2,1,,1,1,1,1,3,1,1,1,3,2,1,-888,-888,20,20,30,1,5,2,1,.5,15,2,2,2,2,3158
8.863924,38.78841,1,2,1,2,1,2,2,1,,,,,1,2,1,3,1,1,1,1,2,1,,1,1,1,1,3,1,1,1,3,1,1,90,60,15,15,30,1,2,2,2,25,25,2,2,2,2,3159
8.8531151,38.808239,1,2,1,3,2,2,2,1,,,,,1,2,1,5,1,1,1,2,4,2,1,1,1,1,1,5,8,1,6,3,1,1,120,60,10,10,40,1,1,2,2,1,15,2,2,2,2,3160
8.8549576,38.806587,1,2,1,2,2,1,4,1,,,,,1,2,1,1,1,1,1,3,1,2,2,1,1,5,1,0,,1,6,3,2,1,180,120,15,30,60,1,1,4,1,.5,10,2,2,2,2,3161
8.860775,38.804047,1,2,1,2,1,1,4,1,,,,,1,2,1,-888,1,1,1,3,2,1,,1,1,1,1,2,2,1,1,3,2,1,120,60,10,15,45,1,40,3,2,.5,10,-888,-888,-888,3,3162
8.8612633,38.805508,11,2,2,,2,1,5,1,,,,,2,,2,,1,1,1,3,2,1,,1,1,1,1,2,2,1,1,3,2,1,120,90,15,-777,45,1,3,4,2,1,20,-888,-888,-888,3,3163
8.860774,38.803329,1,2,2,,1,2,2,1,,,,,2,,2,,1,1,1,2,2,1,,1,1,1,1,4,6,1,1,3,1,1,120,60,10,30,30,2,2,-888,2,.69999999,10,-888,-888,-888,2,3164
8.8681402,38.784248,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,1,2,2,1,,1,1,1,1,20,2,1,1,3,2,1,90,60,10,10,50,2,.5,2,2,.5,10,-888,-888,-888,2,3165
8.8646688,38.786423,1,2,2,,1,2,2,1,,,,,1,2,1,3,3,2,1,2,2,2,1,1,1,1,1,10,2,1,1,3,3,3,120,90,15,10,40,1,.69999999,5,1,.5,10,2,2,2,2,3166
8.8697157,38.786629,1,2,2,,2,2,2,1,,,,,1,2,1,2,1,1,1,3,2,1,,1,1,1,1,3,1,1,1,3,1,1,105,50,10,10,30,2,1,4,2,1,30,2,-888,-888,2,3167
8.8652296,38.786694,1,2,2,,2,2,2,1,,,,,1,2,1,15,1,1,1,2,4,2,2,1,1,1,1,2,1,1,6,3,2,1,90,60,10,10,40,2,.5,3,1,.80000001,5,2,2,2,2,3168
8.8699703,38.786533,11,2,2,,2,1,4,1,,,,,1,2,1,11,1,1,1,3,1,2,2,1,1,5,1,4,2,1,1,5,1,4,90,45,10,10,30,2,20,4,1,1.5,30,2,1,2,3,3169
8.866498,38.78587,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,1,1,2,1,,1,1,1,1,10,6,1,1,1,2,3,90,50,5,5,30,1,.5,2,2,.60000002,10,2,-888,-888,2,3170
8.8657417,38.7864,1,2,2,,2,2,2,1,,,,,1,2,1,4,1,1,1,1,2,1,,1,1,1,1,10,5,1,1,3,2,3,120,60,5,5,40,2,.5,4,2,1,15,3,2,2,3,3171
8.8665943,38.785908,1,2,2,,2,2,2,1,,,,,1,2,1,4,1,1,1,1,1,2,2,1,1,1,1,4,5,1,1,3,1,1,90,60,10,10,30,1,1,2,2,1,10,2,2,2,2,3172
8.8637085,38.788864,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,1,2,1,2,2,1,1,1,1,8,4,1,6,3,2,1,90,60,15,15,45,1,1,4,1,.40000001,5,2,2,2,2,3173
8.8630257,38.78796,1,2,2,,1,2,2,1,,,,,1,2,1,2,1,1,1,2,1,2,2,1,1,5,1,5,2,1,1,3,1,1,90,60,5,5,40,2,1,3,2,1,15,-888,-888,-888,2,3174
8.8671417,38.782841,1,2,2,,2,2,2,1,,,,,1,2,1,2,1,1,1,3,4,1,,1,1,1,1,3,1,1,1,3,1,1,90,60,15,15,45,1,.30000001,2,1,1.5,30,2,2,2,2,3175
8.86695,38.782391,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,1,1,1,2,2,1,1,1,1,2,3,1,1,3,2,1,80,60,20,20,30,1,.40000001,2,1,.30000001,5,2,3,2,2,3176
8.8675146,38.782295,1,2,1,2,2,2,2,1,,,,,1,3,1,3,1,1,1,1,1,2,2,1,1,1,1,3,2,1,6,3,1,1,90,60,15,15,40,2,.5,2,2,.5,10,-888,-888,-888,2,3177
8.8678694,38.784233,1,2,2,,1,2,2,1,,,,,1,1,1,4,1,1,1,3,2,1,,1,1,1,1,3,10,1,1,3,2,1,120,90,15,15,60,1,.5,3,1,.30000001,5,4,2,2,4,3178
8.8676224,38.785191,1,3,2,,1,2,2,1,,,,,1,2,1,1,1,1,1,1,4,2,2,1,1,1,1,7,1,1,1,3,1,1,120,90,20,20,60,1,.5,2,1,1,40,2,2,2,2,3179
8.8664808,38.785385,1,2,2,,1,1,3,1,,,,,-999,,1,2,1,1,1,3,2,1,,1,1,1,1,3,4,1,1,2,5,3,120,90,15,15,60,1,1,4,1,2,15,2,3,2,2,3180
8.8644018,38.783939,1,2,2,,2,2,2,1,,,,,1,2,1,5,1,1,1,2,4,2,2,1,1,1,1,16,3,1,1,3,1,1,120,90,20,20,30,1,.30000001,5,2,.5,5,2,2,2,2,3181
8.8645992,38.787437,1,2,2,,2,2,2,1,,,,,1,2,1,5,1,1,1,2,4,2,2,1,1,1,1,3,4,1,1,3,1,1,90,60,15,15,25,2,.69999999,2,2,.5,5,2,2,2,2,3182
8.8639441,38.785164,1,2,2,,2,2,2,1,,,,,1,3,1,3,1,1,1,2,1,2,2,1,1,1,1,5,4,1,2,3,1,2,120,60,20,20,50,2,1,2,1,2,60,2,2,2,2,3183
8.8680115,38.785183,1,3,2,,1,1,4,1,,,,,1,2,1,7,1,1,1,1,4,2,2,1,1,1,1,20,2,1,6,4,4,3,120,90,10,10,30,1,1,2,1,1,20,2,2,2,2,3184
8.8646965,38.788071,1,3,2,,2,2,2,1,,,,,1,2,2,,1,1,1,1,4,2,2,1,1,1,1,7,2,1,6,3,1,1,120,90,15,15,40,1,1,2,1,.5,15,2,2,2,2,3185
8.8775969,38.777912,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,2,,4,2,2,1,1,2,1,5,6,1,6,3,2,3,90,45,10,10,30,1,1,2,1,.5,10,2,2,2,2,3186
8.877326,38.776196,1,2,2,,2,2,2,1,,,,,1,3,2,,1,1,1,3,4,2,2,1,1,1,1,7,3,1,6,5,1,4,90,60,15,15,30,2,3,-888,2,1,30,-888,-888,-888,2,3187
8.8766041,38.772209,1,2,2,,1,2,2,1,,,,,1,2,1,12,1,1,1,2,2,1,,1,1,1,1,5,1,1,6,3,1,1,120,90,10,10,40,1,1,3,2,.1,5,2,-888,-888,2,3188
8.8760672,38.772968,1,2,2,,2,1,2,1,,,,,1,2,1,1,1,1,1,3,1,1,,1,1,1,1,15,4,1,6,3,1,1,90,60,20,20,40,1,1,2,1,.1,5,2,2,2,2,3189
9.0745478,38.760574,11,3,2,,2,1,2,2,1,2,,2,1,2,2,,1,1,1,2,2,1,,1,1,1,1,5,5,1,1,3,2,1,45,60,5,-777,30,1,15,2,2,1.5,15,-888,2,2,2,3190
8.8748674,38.773254,1,2,2,,2,2,2,1,,,,,1,1,2,,1,1,2,,4,2,2,1,1,2,2,12,5,1,1,-999,3,2,90,60,20,20,40,1,2,2,1,.40000001,5,2,2,2,2,3191
8.8794575,38.777161,1,2,2,,2,2,2,1,,,,,1,1,1,2,1,1,2,,1,1,,1,1,1,1,15,2,1,1,3,1,2,90,40,20,20,30,1,1.5,2,2,.5,20,2,-888,2,2,3192
8.8873224,38.76392,1,2,2,,1,2,2,1,,,,,1,3,1,15,1,1,1,4,2,1,,1,1,1,1,1,6,1,1,3,2,1,90,60,20,20,30,1,20,2,1,3,45,-888,4,2,2,3193
8.8858662,38.767326,1,3,2,,2,2,4,1,,,,,1,2,2,,1,1,2,,4,2,2,1,1,2,1,3,6,1,6,3,1,1,90,60,10,10,30,1,1,2,2,2,30,2,-888,-888,2,3194
8.8865576,38.765026,1,2,2,,1,2,2,1,,,,,1,3,1,8,1,1,1,4,1,2,2,1,1,2,1,0,,1,1,5,5,3,100,60,20,20,30,1,1,2,2,3,60,-888,-888,-888,2,3195
8.8903332,38.758694,1,2,2,,2,2,2,1,,,,,1,2,2,,1,1,1,2,1,2,2,1,1,1,1,0,,1,1,3,1,1,150,60,15,5,30,1,4,2,1,1.5,35,2,2,2,2,3196
8.889698,38.759399,1,2,2,,1,2,2,1,,,,,1,2,2,,1,1,1,2,1,2,2,1,1,1,1,2,3,1,6,3,1,1,120,45,20,20,30,2,4,2,1,1.5,45,2,3,3,3,3197
8.8860159,38.767075,1,2,1,3,1,2,2,1,,,,,1,2,1,5,1,1,1,4,1,2,2,1,1,1,1,5,3,1,1,3,1,1,120,90,20,20,45,2,1.5,4,2,1.5,30,-888,-888,-888,2,3198
8.8861189,38.762772,2,3,1,20,1,1,5,1,,,,,5,,1,-888,1,1,2,,1,2,2,1,1,1,1,5,1,1,1,3,1,1,180,120,15,15,45,2,1.5,3,2,4,45,2,2,2,2,3199
9.0672703,38.761669,1,2,1,26,1,2,5,1,,,,,1,3,2,,1,1,1,2,2,1,,1,1,1,1,12,1,1,1,3,1,1,45,60,10,-777,60,1,1,2,2,1,20,2,2,2,2,3200
8.8883915,38.764053,1,3,2,,2,2,2,1,,,,,1,2,2,,6,10,2,,1,2,2,1,1,5,1,4,1,1,2,3,1,1,90,60,15,15,40,1,3,2,2,4,60,2,-888,-888,2,3201
8.8856525,38.766155,1,3,2,,1,2,3,1,,,,,1,2,2,,4,-777,1,3,4,1,,1,1,1,1,16,3,1,1,3,1,1,90,60,30,15,40,1,2,2,2,2,40,3,-888,-888,3,3202
8.8789549,38.776299,1,2,2,,2,2,2,1,,,,,1,2,1,6,1,1,1,2,1,1,,1,1,1,1,3,24,1,6,3,1,1,90,60,15,15,40,2,2,2,2,.5,15,2,2,2,2,3203
8.880209,38.773949,1,2,2,,2,2,2,1,,,,,1,3,1,3,1,1,1,3,2,1,,1,1,5,1,3,3,1,1,3,2,1,90,60,30,30,45,1,1,3,2,.40000001,10,2,2,2,4,3204
8.8868608,38.766151,1,2,2,,1,1,3,1,,,,,2,,2,,1,1,1,4,1,2,2,1,1,1,1,3,5,1,6,3,1,1,90,60,20,20,40,1,1,3,2,2,60,-888,2,2,2,3205
8.8885365,38.763306,1,3,2,,1,2,3,1,,,,,5,,1,-888,1,1,1,2,1,2,2,1,1,1,1,5,1,1,6,3,1,1,120,90,30,30,45,1,3,2,1,4,60,2,2,2,2,3206
8.8865385,38.826717,2,3,1,4,2,2,2,1,,,,,1,2,1,6,4,1,2,,4,2,2,1,1,5,1,5,6,1,6,5,2,3,180,120,20,20,45,2,4,2,2,5,90,2,-888,2,4,3207
8.8844719,38.82653,2,3,1,15,2,2,2,1,,,,,1,2,1,3,6,10,2,,1,2,2,1,1,1,2,15,5,1,7,5,2,2,180,60,15,15,60,1,5,2,1,4,75,2,2,2,2,3208
8.8857651,38.826229,2,3,1,10,2,2,3,1,,,,,1,1,1,1,3,5,2,,4,2,2,1,1,1,1,20,4,1,6,5,2,2,180,120,20,20,60,2,6,4,2,4,60,3,2,2,3,3209
8.8944912,38.773014,1,2,2,,1,2,2,1,,,,,1,3,2,,1,1,1,2,1,2,2,1,1,1,1,15,3,1,1,4,2,2,90,60,20,20,40,2,3,3,2,4,45,-888,2,2,2,3210
8.9333801,38.766998,1,2,1,5,2,2,3,1,,,,,2,,2,,1,1,1,2,1,2,2,1,1,1,1,0,,1,1,3,1,1,120,90,15,15,40,2,4,2,2,4,60,2,2,2,2,3211
8.8862829,38.828083,2,3,1,3,2,2,2,1,,,,,1,1,2,,3,2,2,,1,2,2,1,1,1,1,6,5,1,6,5,5,4,180,120,20,20,90,1,5,2,1,5,60,2,2,2,2,3212
8.8854074,38.827522,2,3,1,3,1,2,2,1,,,,,1,2,1,4,3,2,2,,1,2,2,1,1,1,1,5,3,1,1,5,2,3,180,120,20,20,60,1,5,2,2,5,60,-888,-888,-888,3,3213
8.8731184,38.826042,2,3,1,3,2,2,3,1,,,,,1,2,1,2,4,1,2,,1,2,2,1,1,1,1,15,5,1,1,5,5,3,180,120,30,10,60,2,6,2,1,4,75,2,2,2,2,3214
8.8713369,38.826733,4,3,1,5,1,2,2,1,,,,,1,2,1,3,4,1,2,,1,2,2,1,1,1,1,5,5,1,1,5,5,4,180,120,30,10,90,2,5,4,2,5,60,-888,-888,-888,3,3215
