,water_unavailable_valYES_when_bl_dw19_val1,water_unavailable_valNO_when_bl_dw19_val1,water_source_cooking_val1_when_bl_dw31_val2,water_source_cooking_val2_when_bl_dw31_val2,water_source_cooking_val3_when_bl_dw31_val2,water_source_cooking_val4_when_bl_dw31_val2,water_source_cooking_val5_when_bl_dw31_val2,water_source_cooking_val6_when_bl_dw31_val2,water_source_cooking_val7_when_bl_dw31_val2,water_source_cooking_val8_when_bl_dw31_val2,water_source_cooking_val9_when_bl_dw31_val2,water_source_cooking_val10_when_bl_dw31_val2,water_source_cooking_val11_when_bl_dw31_val2,water_location_cooking_val1_when_bl_dw31_val2,water_location_cooking_val2_when_bl_dw31_val2,water_location_cooking_val3_when_bl_dw31_val2,water_interruptions_cooking_valYES_when_bl_dw31_val2,water_interruptions_cooking_valNO_when_bl_dw31_val2,pit_latrine_depth_val1_when_bl_dw39_val1,pit_latrine_depth_val2_when_bl_dw39_val1,pit_latrine_depth_val3_when_bl_dw39_val1,toilet_num_households,garbage_frequency_val1_when_bl_dw46_val1,garbage_frequency_val2_when_bl_dw46_val1,garbage_frequency_val3_when_bl_dw46_val1,garbage_frequency_val4_when_bl_dw46_val1,garbage_frequency_val5_when_bl_dw46_val1,other_drain_valYES_when_bl_dw53_val2,other_drain_valNO_when_bl_dw53_val2,electricity_source_val1_when_bl_dw56_val1,electricity_source_val2_when_bl_dw56_val1,electricity_source_val3_when_bl_dw56_val1,electricity_source_val4_when_bl_dw56_val1,electricity_source_val5_when_bl_dw56_val1,electricity_payment_val1_when_bl_dw56_val1,electricity_payment_val2_when_bl_dw56_val1,electricity_payment_val3_when_bl_dw56_val1,electricity_payment_val4_when_bl_dw56_val1,electricity_payment_val5_when_bl_dw56_val1,electricity_always_valYES_when_bl_dw56_val1,electricity_always_valNO_when_bl_dw56_val1,electricity_interruptions,electricity_outages_length,education_distance,lat,long,water_source_drinking_val1,water_source_drinking_val2,water_source_drinking_val3,water_source_drinking_val4,water_source_drinking_val5,water_source_drinking_val6,water_source_drinking_val7,water_source_drinking_val8,water_source_drinking_val9,water_source_drinking_val10,water_source_drinking_val11,water_location_drinking_val1,water_location_drinking_val2,water_location_drinking_val3,water_interruptions_drinking_val_NO,water_treated_val_YES,water_treated_val_NO,water_quality_concerns_val_YES,water_quality_concerns_val_NO,water_satisfaction_val1,water_satisfaction_val2,water_satisfaction_val3,water_satisfaction_val4,water_satisfaction_val5,water_drinking_cooking_same_val_YES,toilet_type_val2,toilet_type_val3,toilet_type_val4,toilet_type_val5,toilet_shared_val_YES,toilet_shared_val_NO,garbage_disposal_val1,garbage_disposal_val2,garbage_disposal_val3,garbage_disposal_val4,garbage_disposal_val5,garbage_disposal_val6,garbage_distance,garbage_regular_val_NO,waste_water_disposal_val1,waste_water_disposal_val2,waste_water_disposal_val3,waste_water_disposal_val4,waste_water_disposal_val5,storm_drain_val_YES,electricity_access_val_NO,lighting_source_val1,lighting_source_val2,lighting_source_val3,lighting_source_val4,lighting_source_val5,lighting_source_val6,cooking_fuel_val1,cooking_fuel_val2,cooking_fuel_val3,cooking_fuel_val4,cooking_fuel_val5,cooking_fuel_val6,cooking_fuel_val7,cooking_fuel_val8,cooking_fuel_val9,cooking_fuel_val10,cooking_fuel_val11,road_type_val1,road_type_val2,road_type_val3,road_type_val4,road_type_val5,road_safety,road_rainy_season,distance_piazza,distance_leghar,distance_minibus,distance_motorcycle,healthcare_used_val_YES,healthcare_used_val_NO,healthcare_distance,healthcare_satisfaction,education_used_val_YES,education_used_val_NO,bl_sd45_processed,satisfaction_num_classrooms_val_NaN,satisfaction_num_classrooms_val_1,satisfaction_num_classrooms_val_2,satisfaction_num_classrooms_val_3,satisfaction_num_classrooms_val_4,satisfaction_num_classrooms_val_5,satisfaction_num_textbooks_val_NaN,satisfaction_num_textbooks_val_1,satisfaction_num_textbooks_val_2,satisfaction_num_textbooks_val_3,satisfaction_num_textbooks_val_4,satisfaction_num_textbooks_val_5,satisfaction_cost_textbooks_val_NaN,satisfaction_cost_textbooks_val_1,satisfaction_cost_textbooks_val_2,satisfaction_cost_textbooks_val_3,satisfaction_cost_textbooks_val_4,satisfaction_cost_textbooks_val_5,satisfaction_education
2764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,4.0,24.0,10.0,8.930397,38.662609,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,90,90,30,10,1,0,2.0,4,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,10.0,6.0,15.0,8.8995876,38.651737,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,120,120,5,5,1,0,1.5,1,0,1,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5.0,12.0,10.0,8.9006805,38.651188,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,120,120,15,15,1,0,3.0,1,1,0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4
2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,10.0,12.0,30.0,8.9063072,38.651718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,90,90,7,7,1,0,2.5,5,0,1,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4
2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3.0,6.0,20.0,8.9104404,38.655384,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,120,90,30,30,1,0,3.0,2,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5.0,12.0,30.0,8.9062662,38.649559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,120,120,5,5,0,1,3.0,2,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2770,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,8.8950415,38.650806,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,180,180,5,5,1,0,3.0,4,0,1,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5.0,12.0,40.0,8.8939514,38.643349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,150,150,15,15,1,0,7.0,2,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2.0,6.0,45.0,8.9301128,38.661549,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,120,120,15,15,1,0,4.0,4,0,1,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3.0,2.0,15.0,8.903904,38.660393,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,120,120,25,25,1,0,3.0,2,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,15.0,24.0,25.0,8.8911104,38.64819,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,180,180,15,15,0,1,3.0,4,0,1,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4
2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,15.0,2.0,25.0,8.9039803,38.646175,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,240,240,30,15,0,1,4.0,4,0,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1.0,24.0,30.0,8.8936357,38.646591,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,150,150,30,30,0,1,6.0,4,1,0,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3.0,6.0,20.0,8.9042044,38.648537,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,90,90,15,3,1,0,3.0,1,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.0,30.0,8.8882818,38.649937,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,120,150,10,10,1,0,3.0,4,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,20.0,5.0,120.0,8.9107533,38.627392,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,300,300,120,120,1,0,5.0,5,0,1,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4
2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,5.0,12.0,5.0,8.8189745,38.648994,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,150,150,2,30,0,1,5.0,2,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
2781,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,5.0,0.0,25.0,8.9083319,38.647587,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,180,180,15,15,1,0,1.5,4,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3.0,1.0,5.0,8.8182611,38.649937,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,180,180,3,30,1,0,5.0,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,5.0,8.821249,38.650623,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,150,150,10,30,1,0,3.0,2,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,6.0,4.0,3.0,8.8197708,38.650707,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,240,240,5,30,1,0,3.0,4,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,6.0,2.0,5.0,8.8193626,38.648811,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,60,60,5,30,0,1,3.0,2,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,6.0,1.0,10.0,8.8213711,38.650105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,240,180,5,60,1,0,4.0,2,1,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2.0,12.0,10.0,8.8193254,38.648693,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,120,120,5,30,1,0,3.0,2,0,1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4
2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.0,10.0,8.8219538,38.650524,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,180,180,5,30,0,1,4.0,2,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3.0,3.0,10.0,8.8180027,38.648148,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,180,120,5,30,0,1,5.0,5,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3.0,2.0,3.0,8.8179846,38.649323,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,240,180,5,30,0,1,4.0,4,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3.0,1.0,5.0,8.8183155,38.649132,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,180,180,5,30,0,1,3.0,2,1,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,5.0,1.0,10.0,8.8169804,38.64743,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,90,90,5,30,0,1,3.0,4,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,2.0,10.0,8.8161974,38.645832,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,120,150,10,30,0,1,1.0,2,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5.0,12.0,5.0,8.8229361,38.649773,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,120,120,5,30,0,1,3.0,4,1,0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.0,2.0,150.0,8.818675,38.648289,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,150,150,10,30,0,1,2.0,2,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,5.0,2.0,5.0,8.8186598,38.648853,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,120,120,10,30,0,1,2.0,2,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3.0,2.0,10.0,8.8187265,38.648666,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,150,150,5,30,0,1,3.0,2,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
2798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3.0,12.0,5.0,8.8214626,38.64996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,120,180,30,30,1,0,13.0,2,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,25.0,1.0,2.0,8.8199005,38.650028,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,150,150,5,30,0,1,2.0,2,0,1,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3.0,3.0,10.0,8.8168716,38.651001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,120,120,15,30,1,0,3.0,2,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
